Wavelength (nm),SLS201L Power (a.u.),
1332.488281,0.835990711,
1332.575317,0.835831513,
1332.662354,0.835672125,
1332.749268,0.835516031,
1332.836304,0.835363293,
1332.92334,0.835209457,
1333.010376,0.835054371,
1333.097412,0.834900389,
1333.184448,0.834744669,
1333.271606,0.834588513,
1333.358643,0.834430611,
1333.445801,0.834270947,
1333.532837,0.834110471,
1333.619995,0.833947972,
1333.707153,0.833784221,
1333.794312,0.833621312,
1333.88147,0.833460736,
1333.968628,0.833300162,
1334.055786,0.833138141,
1334.142944,0.83297217,
1334.230225,0.832807692,
1334.317505,0.832637034,
1334.404663,0.832465557,
1334.491943,0.83229295,
1334.579102,0.832118237,
1334.666382,0.831941465,
1334.753662,0.831761963,
1334.840942,0.831575049,
1334.928223,0.831392821,
1335.015503,0.83121649,
1335.102905,0.83103681,
1335.190186,0.830862282,
1335.277588,0.830691123,
1335.364868,0.830521043,
1335.452271,0.830350465,
1335.539673,0.830180664,
1335.626953,0.830012413,
1335.714355,0.829848069,
1335.801758,0.829677826,
1335.88916,0.829501691,
1335.976685,0.829328341,
1336.064209,0.829155524,
1336.151611,0.828975856,
1336.239136,0.828792199,
1336.326538,0.828608569,
1336.414063,0.8284251,
1336.501587,0.828240305,
1336.589111,0.828058615,
1336.676636,0.827879409,
1336.76416,0.827692892,
1336.851685,0.82749682,
1336.939209,0.827303278,
1337.026733,0.827113143,
1337.11438,0.826924198,
1337.201904,0.826735894,
1337.289551,0.8265438,
1337.377197,0.826351679,
1337.464722,0.826158026,
1337.552368,0.825962175,
1337.640015,0.825776881,
1337.727661,0.825598923,
1337.81543,0.825413309,
1337.903198,0.825198989,
1337.990845,0.824978619,
1338.078613,0.824731744,
1338.16626,0.824480389,
1338.254028,0.824224855,
1338.341675,0.82395735,
1338.429443,0.823690791,
1338.517212,0.823422407,
1338.60498,0.823135814,
1338.692749,0.822837872,
1338.78064,0.822564779,
1338.868408,0.822296849,
1338.956177,0.822053294,
1339.044067,0.821804617,
1339.131958,0.821552736,
1339.219727,0.821308897,
1339.307617,0.821065764,
1339.395508,0.820820977,
1339.483398,0.820593681,
1339.571289,0.820382407,
1339.659302,0.820174097,
1339.747192,0.819968735,
1339.835083,0.819763493,
1339.923096,0.819569809,
1340.010986,0.819382308,
1340.098999,0.819187578,
1340.187012,0.818992276,
1340.275024,0.818797439,
1340.363037,0.818599825,
1340.45105,0.818379904,
1340.539063,0.818140307,
1340.627075,0.817866133,
1340.715088,0.817593167,
1340.803223,0.817317476,
1340.891235,0.817025244,
1340.97937,0.816744241,
1341.067383,0.81646106,
1341.155518,0.816175833,
1341.243652,0.815896952,
1341.331787,0.815636381,
1341.419922,0.815395296,
1341.508179,0.815187049,
1341.596313,0.814962217,
1341.68457,0.814728795,
1341.772705,0.814511555,
1341.860962,0.814288297,
1341.949097,0.814020144,
1342.037354,0.813751134,
1342.12561,0.813473917,
1342.213867,0.813202215,
1342.302124,0.812926497,
1342.390381,0.812652773,
1342.478638,0.812395772,
1342.566895,0.812122483,
1342.655273,0.811780756,
1342.74353,0.811443978,
1342.831909,0.811156108,
1342.920288,0.810869758,
1343.008545,0.810594066,
1343.096924,0.810316437,
1343.185303,0.810039846,
1343.273804,0.80969431,
1343.362183,0.809324357,
1343.450562,0.80898258,
1343.539063,0.808716434,
1343.627441,0.808449884,
1343.715942,0.808185746,
1343.804321,0.807902459,
1343.892822,0.80759405,
1343.981323,0.807288029,
1344.069824,0.806983687,
1344.158325,0.806743579,
1344.246826,0.806522065,
1344.335327,0.806291818,
1344.423828,0.806027213,
1344.512451,0.805733409,
1344.600952,0.805438665,
1344.689575,0.80516527,
1344.778198,0.804858595,
1344.866699,0.804449679,
1344.955322,0.804042154,
1345.043945,0.803611962,
1345.13269,0.803093531,
1345.221313,0.802588891,
1345.309937,0.802092544,
1345.398682,0.801606426,
1345.487305,0.801132561,
1345.57605,0.800660155,
1345.664673,0.800242584,
1345.753418,0.799923655,
1345.842163,0.799554636,
1345.930908,0.799011611,
1346.019653,0.798513796,
1346.108398,0.798005217,
1346.197144,0.797510843,
1346.286011,0.79703584,
1346.374756,0.796535758,
1346.463501,0.796027851,
1346.552368,0.795524782,
1346.641235,0.795051293,
1346.730103,0.794633002,
1346.818848,0.794443434,
1346.907837,0.794302462,
1346.996704,0.794174527,
1347.085571,0.794037811,
1347.174561,0.793779601,
1347.263428,0.793429764,
1347.352417,0.793115862,
1347.441284,0.792809692,
1347.530273,0.792461167,
1347.619141,0.792107238,
1347.70813,0.791715034,
1347.797119,0.79129784,
1347.886108,0.790840142,
1347.975098,0.790392349,
1348.064209,0.790071901,
1348.153198,0.789845638,
1348.242188,0.789596931,
1348.331299,0.789332958,
1348.42041,0.78903764,
1348.509399,0.788643049,
1348.598511,0.788263511,
1348.687622,0.787904916,
1348.776855,0.787573636,
1348.865967,0.787226927,
1348.955078,0.786861052,
1349.044189,0.786508091,
1349.133423,0.786155635,
1349.222534,0.785807951,
1349.311768,0.785531843,
1349.401001,0.785382991,
1349.490112,0.785166576,
1349.579346,0.784776618,
1349.668579,0.78438834,
1349.757813,0.783943839,
1349.847046,0.78350077,
1349.936401,0.783060481,
1350.025635,0.782603206,
1350.114868,0.782143623,
1350.204224,0.781661678,
1350.293579,0.781114565,
1350.382813,0.780637947,
1350.472168,0.780357085,
1350.561523,0.780067525,
1350.651001,0.779862881,
1350.740356,0.779720364,
1350.829712,0.779449294,
1350.919189,0.779102118,
1351.008545,0.778752048,
1351.098022,0.77831441,
1351.187378,0.777870204,
1351.276855,0.777416468,
1351.366333,0.776955164,
1351.455811,0.776570497,
1351.545288,0.776180683,
1351.634766,0.775649816,
1351.724243,0.775036554,
1351.813721,0.77450906,
1351.90332,0.773973256,
1351.992798,0.77348001,
1352.082397,0.773014434,
1352.171875,0.772565196,
1352.261475,0.772087397,
1352.351074,0.771325231,
1352.440796,0.770282695,
1352.530396,0.769315443,
1352.619995,0.768569139,
1352.709595,0.767816901,
1352.799316,0.767043143,
1352.888916,0.766291853,
1352.978638,0.765562037,
1353.068237,0.764825033,
1353.157959,0.764103074,
1353.247681,0.763641579,
1353.337402,0.763484146,
1353.427124,0.763333807,
1353.516846,0.763163872,
1353.606567,0.76304056,
1353.696411,0.763057761,
1353.786133,0.763104645,
1353.875977,0.76315329,
1353.965698,0.763295703,
1354.055542,0.763429834,
1354.145386,0.763487311,
1354.235229,0.763504764,
1354.325195,0.763507611,
1354.415039,0.763528816,
1354.504883,0.76348778,
1354.594727,0.763144937,
1354.684692,0.762592261,
1354.774536,0.762221085,
1354.864502,0.761764436,
1354.954346,0.761311287,
1355.044312,0.760890672,
1355.134277,0.760483982,
1355.224243,0.76010606,
1355.314209,0.759629937,
1355.404175,0.759119085,
1355.494263,0.758743656,
1355.584229,0.758512273,
1355.674316,0.758091514,
1355.764282,0.757665758,
1355.85437,0.757239937,
1355.944458,0.756849547,
1356.034546,0.756576145,
1356.124634,0.756397519,
1356.214722,0.756289107,
1356.304932,0.756218495,
1356.39502,0.756229618,
1356.485107,0.756294592,
1356.575317,0.756370217,
1356.665405,0.756477691,
1356.755615,0.756608769,
1356.845825,0.756642699,
1356.936035,0.756543975,
1357.026245,0.756344731,
1357.116455,0.756161023,
1357.206665,0.755989187,
1357.296875,0.75583797,
1357.387085,0.755793597,
1357.477417,0.755628573,
1357.567627,0.755382343,
1357.657959,0.755128154,
1357.748291,0.754856838,
1357.838623,0.754521546,
1357.928955,0.754184066,
1358.019287,0.753838577,
1358.109619,0.753504707,
1358.200073,0.753110849,
1358.290405,0.752623652,
1358.380859,0.752302475,
1358.471191,0.752006015,
1358.561646,0.751552344,
1358.651978,0.751259039,
1358.742432,0.751067198,
1358.832886,0.750848427,
1358.92334,0.75065693,
1359.013794,0.750462495,
1359.10437,0.750266872,
1359.194824,0.750097661,
1359.285278,0.749874978,
1359.375854,0.749663503,
1359.466309,0.749625961,
1359.556885,0.749496249,
1359.647461,0.74935096,
1359.738037,0.749360983,
1359.828613,0.749310032,
1359.919312,0.749176623,
1360.009888,0.749149248,
1360.100464,0.749127892,
1360.191162,0.749102788,
1360.281738,0.749100655,
1360.372437,0.749072489,
1360.463135,0.749060099,
1360.553711,0.749129027,
1360.644409,0.749276336,
1360.735107,0.7494504,
1360.825806,0.749489863,
1360.916626,0.749395969,
1361.007324,0.749342484,
1361.098022,0.749296617,
1361.188843,0.749207164,
1361.279541,0.749347806,
1361.370361,0.749765552,
1361.461182,0.750105443,
1361.552002,0.750239661,
1361.642822,0.750389513,
1361.733765,0.750794735,
1361.824585,0.751268471,
1361.915405,0.751610109,
1362.006348,0.751896281,
1362.097168,0.752195547,
1362.18811,0.75221063,
1362.278931,0.751953649,
1362.369873,0.751692953,
1362.460815,0.751434406,
1362.551758,0.751190672,
1362.6427,0.75090277,
1362.733643,0.750576108,
1362.824707,0.750311263,
1362.915649,0.75008179,
1363.006714,0.749877854,
1363.097656,0.749782918,
1363.188721,0.749707088,
1363.279785,0.749611966,
1363.370728,0.749505751,
1363.461792,0.749401128,
1363.552979,0.749500355,
1363.644043,0.749868553,
1363.735229,0.750237458,
1363.826294,0.750653405,
1363.91748,0.751068183,
1364.008545,0.751444245,
1364.099731,0.751799165,
1364.190918,0.752163717,
1364.282104,0.75260436,
1364.373291,0.753084902,
1364.464478,0.753424989,
1364.555664,0.753570504,
1364.646851,0.753701899,
1364.738159,0.753747172,
1364.829346,0.753752884,
1364.920654,0.753738051,
1365.011841,0.753726701,
1365.103149,0.753722634,
1365.194458,0.753660672,
1365.285767,0.753561197,
1365.377075,0.753400301,
1365.468384,0.753187901,
1365.559814,0.75297794,
1365.651245,0.752804837,
1365.742554,0.75264806,
1365.833984,0.752575512,
1365.925293,0.752503602,
1366.016724,0.752431267,
1366.108154,0.752353303,
1366.199585,0.752265298,
1366.291016,0.752179904,
1366.382446,0.752079288,
1366.473999,0.752082288,
1366.56543,0.752150864,
1366.65686,0.752226564,
1366.748413,0.75224248,
1366.839966,0.752308185,
1366.931519,0.75236918,
1367.022949,0.752412556,
1367.114502,0.752456671,
1367.206177,0.752519668,
1367.297729,0.752590909,
1367.389404,0.752566998,
1367.480957,0.752697545,
1367.572632,0.753004825,
1367.664185,0.753296753,
1367.755859,0.753527231,
1367.847534,0.75378867,
1367.939209,0.754052793,
1368.030884,0.754309858,
1368.122559,0.754567639,
1368.214233,0.754822376,
1368.305908,0.755024853,
1368.397705,0.755000865,
1368.48938,0.754741755,
1368.581177,0.754445379,
1368.672852,0.754105332,
1368.764648,0.753729756,
1368.856445,0.753494208,
1368.948242,0.753345632,
1369.040039,0.753177345,
1369.131836,0.753009072,
1369.223755,0.752898723,
1369.315674,0.752810062,
1369.407471,0.752792495,
1369.49939,0.752815654,
1369.591309,0.752885276,
1369.683228,0.752973277,
1369.775024,0.752948356,
1369.866943,0.753017254,
1369.958984,0.753171197,
1370.050903,0.75331915,
1370.142822,0.753455742,
1370.234863,0.753624551,
1370.326782,0.753606319,
1370.418823,0.753392892,
1370.510742,0.752998865,
1370.602783,0.75259666,
1370.694824,0.752181353,
1370.786865,0.751554913,
1370.878906,0.750744513,
1370.970947,0.749985972,
1371.06311,0.74927926,
1371.155273,0.748564344,
1371.247437,0.748080087,
1371.339478,0.747789833,
1371.431641,0.747681404,
1371.523804,0.747568432,
1371.615967,0.747426954,
1371.70813,0.747304447,
1371.800293,0.747281815,
1371.892456,0.747218903,
1371.984619,0.747114168,
1372.076904,0.746972724,
1372.169067,0.746659326,
1372.261353,0.746296061,
1372.353638,0.745831138,
1372.445923,0.745118115,
1372.538208,0.744391033,
1372.630493,0.743568903,
1372.722778,0.742694603,
1372.815063,0.741788549,
1372.907349,0.740873245,
1372.999756,0.739969175,
1373.092163,0.739186313,
1373.18457,0.738421753,
1373.276978,0.73774654,
1373.369385,0.737352923,
1373.461792,0.736994518,
1373.554199,0.736610855,
1373.646606,0.736230037,
1373.739014,0.735874521,
1373.831421,0.735571524,
1373.92395,0.735303139,
1374.016357,0.735036822,
1374.108887,0.734791402,
1374.201416,0.734551936,
1374.293945,0.734277864,
1374.386475,0.73401798,
1374.479004,0.733866518,
1374.571533,0.733708837,
1374.664063,0.733548741,
1374.756714,0.733233594,
1374.849243,0.732845493,
1374.941895,0.732453115,
1375.034546,0.732051796,
1375.127197,0.731648389,
1375.219849,0.731246752,
1375.3125,0.730842408,
1375.405151,0.73043922,
1375.497803,0.730079501,
1375.590576,0.729675643,
1375.683228,0.729366496,
1375.776001,0.729105086,
1375.868652,0.728936573,
1375.961426,0.72881977,
1376.054199,0.728658584,
1376.146973,0.728507891,
1376.239746,0.72835952,
1376.33252,0.728225126,
1376.425293,0.728099267,
1376.518188,0.728026823,
1376.610962,0.727952566,
1376.703857,0.727867146,
1376.796631,0.727688016,
1376.889648,0.727467299,
1376.982544,0.727300252,
1377.075439,0.727128098,
1377.168335,0.726937352,
1377.26123,0.72675396,
1377.354126,0.726578601,
1377.447021,0.726380756,
1377.540039,0.726079353,
1377.632935,0.725834607,
1377.725952,0.725590663,
1377.81897,0.725346316,
1377.911987,0.725064174,
1378.005005,0.724724557,
1378.098022,0.724363755,
1378.19104,0.724011476,
1378.284058,0.723649024,
1378.377197,0.72330328,
1378.470215,0.723071559,
1378.563354,0.722775348,
1378.656494,0.722455072,
1378.749512,0.722148208,
1378.842773,0.721868898,
1378.935913,0.721646003,
1379.029053,0.721497729,
1379.122192,0.721345925,
1379.215454,0.721214786,
1379.308594,0.721087583,
1379.401855,0.72096643,
1379.494995,0.720976163,
1379.588257,0.721189532,
1379.681519,0.721581184,
1379.77478,0.721989278,
1379.868042,0.722419329,
1379.961304,0.722823308,
1380.054565,0.723313668,
1380.147949,0.723799689,
1380.241211,0.724271207,
1380.334595,0.72472714,
1380.427856,0.725062522,
1380.52124,0.725200382,
1380.614624,0.725156304,
1380.70813,0.72510935,
1380.801514,0.725059513,
1380.894897,0.72500433,
1380.988281,0.724860169,
1381.081787,0.724711056,
1381.175171,0.72456964,
1381.268677,0.724418174,
1381.362183,0.724401554,
1381.455566,0.724456129,
1381.549072,0.724639081,
1381.642578,0.725073706,
1381.736084,0.72545209,
1381.829712,0.725888748,
1381.923218,0.72633552,
1382.016724,0.726749251,
1382.110352,0.726942727,
1382.203979,0.727129891,
1382.297485,0.727166884,
1382.391113,0.727166671,
1382.484741,0.727058761,
1382.578369,0.726684732,
1382.672119,0.726347929,
1382.765747,0.726073163,
1382.859497,0.725827211,
1382.953125,0.725614621,
1383.046875,0.725616488,
1383.140503,0.725634892,
1383.234253,0.72567081,
1383.328003,0.725692659,
1383.421753,0.725686689,
1383.515503,0.725684272,
1383.609253,0.725669449,
1383.703125,0.725536276,
1383.796875,0.725408071,
1383.890747,0.725278569,
1383.984497,0.725270942,
1384.078369,0.72534197,
1384.172241,0.725371652,
1384.266113,0.725410543,
1384.359985,0.725461839,
1384.453857,0.725466204,
1384.547852,0.725288061,
1384.641724,0.72511303,
1384.735718,0.72489484,
1384.82959,0.724712083,
1384.923584,0.724416314,
1385.017578,0.723938307,
1385.11145,0.72346592,
1385.205444,0.722970778,
1385.299438,0.722505202,
1385.393555,0.722082772,
1385.487549,0.721850146,
1385.581543,0.721590974,
1385.675659,0.721326513,
1385.769653,0.721003843,
1385.86377,0.72051013,
1385.957886,0.720069543,
1386.052002,0.719610037,
1386.146118,0.719087863,
1386.240234,0.718517382,
1386.334351,0.717951454,
1386.428589,0.717387435,
1386.522827,0.716827361,
1386.616943,0.716260926,
1386.711182,0.715761767,
1386.80542,0.715553638,
1386.899658,0.715400029,
1386.993774,0.715351922,
1387.088135,0.715422657,
1387.182373,0.715543948,
1387.276611,0.715727257,
1387.37085,0.715930795,
1387.46521,0.71612796,
1387.559448,0.716333851,
1387.653809,0.716476889,
1387.748169,0.716494479,
1387.842529,0.716525382,
1387.93689,0.716520224,
1388.03125,0.716467847,
1388.12561,0.716375253,
1388.219971,0.716218678,
1388.314453,0.71604235,
1388.408813,0.715874604,
1388.503418,0.71568923,
1388.5979,0.715520364,
1388.692261,0.715353966,
1388.786743,0.71523027,
1388.881226,0.715105462,
1388.97583,0.714868191,
1389.070313,0.714573057,
1389.164795,0.714281156,
1389.259399,0.713990014,
1389.353882,0.713693296,
1389.448486,0.713372195,
1389.543091,0.712992862,
1389.637695,0.712622212,
1389.7323,0.712191315,
1389.826904,0.711718375,
1389.921509,0.711358369,
1390.016113,0.711023812,
1390.11084,0.71058791,
1390.205444,0.709998527,
1390.300171,0.709414276,
1390.39502,0.708854569,
1390.489624,0.708341737,
1390.584351,0.707845396,
1390.679077,0.707329044,
1390.773926,0.706804542,
1390.868652,0.706277209,
1390.963379,0.705726358,
1391.058228,0.705343185,
1391.152954,0.705127586,
1391.247803,0.704942571,
1391.342651,0.704820758,
1391.4375,0.704931905,
1391.532349,0.705041607,
1391.627197,0.705184836,
1391.722046,0.705374425,
1391.817017,0.705563523,
1391.911865,0.70581383,
1392.006836,0.70600192,
1392.101685,0.706170574,
1392.196655,0.706317018,
1392.291626,0.706404151,
1392.386719,0.706268677,
1392.481689,0.70611013,
1392.57666,0.705932253,
1392.671631,0.70574473,
1392.766724,0.705566894,
1392.861694,0.705387141,
1392.956787,0.705208897,
1393.051758,0.705034968,
1393.146851,0.704855682,
1393.241943,0.704684595,
1393.337036,0.704509449,
1393.432129,0.704340176,
1393.527344,0.704198797,
1393.622437,0.70405864,
1393.717529,0.703916393,
1393.812744,0.703781604,
1393.907959,0.703823239,
1394.003052,0.70386157,
1394.098267,0.70390706,
1394.193481,0.703962461,
1394.288818,0.703911715,
1394.384033,0.703759788,
1394.47937,0.703596366,
1394.574585,0.703437541,
1394.669922,0.703279381,
1394.765137,0.703119445,
1394.860474,0.702774769,
1394.955811,0.702438137,
1395.051147,0.702098062,
1395.146484,0.70175808,
1395.241821,0.70169872,
1395.337158,0.701801991,
1395.432617,0.701951127,
1395.527954,0.702171532,
1395.623413,0.702395482,
1395.71875,0.702607436,
1395.814209,0.702835515,
1395.909668,0.703053456,
1396.005127,0.703264995,
1396.100586,0.703458957,
1396.196167,0.703488787,
1396.291748,0.703440645,
1396.387207,0.703318423,
1396.482788,0.703114858,
1396.578247,0.702869319,
1396.673828,0.702562383,
1396.769409,0.702248474,
1396.86499,0.701892541,
1396.960571,0.701528775,
1397.056152,0.701181901,
1397.151855,0.70083083,
1397.247437,0.700492648,
1397.34314,0.700185236,
1397.438721,0.699886902,
1397.534424,0.69962693,
1397.630127,0.699433114,
1397.72583,0.699234677,
1397.821533,0.699086641,
1397.917236,0.698961347,
1398.012939,0.69882275,
1398.108765,0.698691372,
1398.20459,0.698553803,
1398.300293,0.698383478,
1398.396118,0.698330373,
1398.491943,0.698322951,
1398.587769,0.698258197,
1398.683594,0.69819117,
1398.779419,0.698059963,
1398.875244,0.697889814,
1398.971191,0.697764366,
1399.067017,0.697635628,
1399.162964,0.697509717,
1399.258789,0.697429599,
1399.354736,0.697234206,
1399.450684,0.697021981,
1399.546631,0.696978525,
1399.642578,0.697092868,
1399.738525,0.697274957,
1399.834595,0.697502519,
1399.930542,0.697692175,
1400.026611,0.697878728,
1400.122559,0.698090445,
